gameCreation,gameDuration,championName,win,allInPings,baitPings,basicPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings
28-03-2023,00:28:11,MonkeyKing,false,6,0,0,3,0,13,0,8,1,0,30,0
28-03-2023,00:26:59,LeeSin,false,6,0,0,8,0,4,0,4,1,0,68,0
28-03-2023,00:20:53,Jinx,true,0,0,0,3,0,3,0,0,0,0,17,0
27-03-2023,00:37:13,LeeSin,false,3,0,0,9,0,14,0,30,1,0,54,0
27-03-2023,00:19:36,Jinx,true,0,0,0,1,0,0,0,0,0,0,9,0
27-03-2023,00:19:29,LeeSin,false,1,0,0,2,0,0,0,1,0,0,19,0
27-03-2023,00:25:32,Evelynn,false,2,0,0,2,0,10,0,6,1,0,16,0
26-03-2023,00:28:09,LeeSin,true,2,0,0,7,0,2,0,24,1,0,33,0
26-03-2023,00:15:24,LeeSin,true,3,0,0,4,0,3,0,1,0,0,23,0
26-03-2023,00:33:13,LeeSin,true,2,0,0,4,0,3,0,10,1,0,37,0
25-03-2023,00:30:20,MonkeyKing,true,5,0,0,14,0,11,0,27,0,0,35,0
25-03-2023,00:29:20,MonkeyKing,true,7,0,0,3,0,3,0,19,2,0,63,0
25-03-2023,00:32:15,Jinx,true,11,0,0,4,0,15,0,15,0,0,33,0
25-03-2023,00:30:01,LeeSin,false,6,0,0,6,0,10,0,9,6,0,35,0
25-03-2023,00:01:45,Xayah,true,1,0,0,0,0,1,0,0,0,0,3,0
24-03-2023,00:32:00,Gragas,false,6,0,0,0,0,20,0,4,1,0,21,0
24-03-2023,00:17:12,Karthus,true,2,0,0,1,0,2,0,7,0,0,20,0
24-03-2023,00:35:35,Leblanc,true,4,0,0,7,0,7,0,17,1,0,34,0
24-03-2023,00:27:18,MonkeyKing,false,8,0,0,5,0,8,0,2,0,0,40,1
23-03-2023,00:30:18,Jinx,false,2,1,0,12,0,12,0,3,1,0,17,0
21-03-2023,00:38:42,LeeSin,true,10,3,0,8,0,14,0,27,4,0,53,1
21-03-2023,00:15:57,Gragas,true,0,0,0,4,0,2,0,2,0,0,21,0
20-03-2023,00:29:27,Gragas,false,3,0,0,14,0,5,0,16,0,0,48,0
20-03-2023,00:26:56,LeeSin,false,3,0,0,10,0,2,0,12,2,0,45,0
20-03-2023,00:19:37,Gragas,true,2,0,0,4,0,5,0,5,0,0,33,0
20-03-2023,00:28:49,LeeSin,true,4,0,0,4,0,8,0,9,2,0,60,0
19-03-2023,00:27:49,Xayah,true,3,0,0,7,0,7,0,12,0,0,20,0
19-03-2023,00:20:34,Draven,false,3,0,0,2,0,8,0,5,0,0,34,0
19-03-2023,00:30:01,Gragas,false,7,0,0,11,0,11,0,25,1,0,27,0
19-03-2023,00:26:31,Veigar,false,4,0,0,4,0,8,0,4,0,0,29,1
19-03-2023,00:39:32,Xayah,false,5,0,0,18,0,6,0,19,1,0,40,0
19-03-2023,00:20:10,Gragas,true,0,0,0,4,0,4,0,6,1,0,22,0
19-03-2023,00:22:03,Gragas,true,1,0,0,2,0,5,0,7,0,0,27,0
18-03-2023,00:25:31,Thresh,true,2,0,0,3,0,5,0,10,1,0,14,0
18-03-2023,00:24:07,LeeSin,true,4,0,0,5,0,3,0,0,1,0,19,0
17-03-2023,00:32:47,Viego,false,18,0,0,10,0,25,0,29,3,0,36,0
17-03-2023,00:40:46,Evelynn,true,11,0,0,9,0,16,0,52,0,0,50,0
17-03-2023,00:25:40,LeeSin,false,7,0,0,3,0,7,0,5,0,0,40,0
17-03-2023,00:31:08,LeeSin,false,7,0,0,16,0,9,0,15,3,0,61,0
14-03-2023,00:31:54,LeeSin,true,3,0,0,16,0,2,0,27,0,0,37,0
14-03-2023,00:20:29,LeeSin,true,3,0,0,4,0,3,0,7,0,0,29,0
14-03-2023,00:27:25,LeeSin,true,5,1,0,3,0,9,0,23,0,0,39,0
14-03-2023,00:31:39,Draven,false,0,0,0,9,0,7,0,11,2,0,22,0
14-03-2023,00:33:40,Viego,false,14,1,0,9,0,10,0,41,2,0,55,0
14-03-2023,00:35:11,Gragas,true,5,0,0,8,0,5,0,17,1,0,43,0
14-03-2023,00:40:05,Draven,false,9,0,0,2,0,8,0,6,1,0,37,1
14-03-2023,00:28:10,Gragas,true,4,0,0,8,0,2,0,10,0,0,24,0
13-03-2023,00:21:25,LeeSin,false,4,0,0,17,0,3,0,7,1,0,51,0
13-03-2023,00:21:42,LeeSin,false,4,0,0,6,0,5,0,13,1,0,39,0
12-03-2023,00:27:09,Jinx,true,1,0,0,8,0,2,0,11,0,0,36,0
12-03-2023,00:27:48,Gragas,true,3,0,0,7,0,4,0,16,0,0,21,1
11-03-2023,00:37:50,Karthus,true,12,0,0,6,0,10,0,27,1,0,55,0
11-03-2023,00:01:43,Draven,true,0,0,0,0,0,0,0,0,0,0,0,0
11-03-2023,00:20:55,LeeSin,true,3,0,0,3,0,4,0,12,2,0,16,0
11-03-2023,00:34:34,LeeSin,true,6,0,0,13,0,2,0,13,2,0,39,0
10-03-2023,00:25:29,Thresh,false,1,0,0,3,0,4,0,3,2,0,12,0
10-03-2023,00:16:50,Xayah,false,2,0,0,4,0,6,0,1,0,0,6,0
10-03-2023,00:27:05,Gragas,false,3,0,0,14,0,7,0,6,0,0,9,0
09-03-2023,00:35:41,LeeSin,false,11,0,0,13,0,10,1,43,3,0,44,0
09-03-2023,00:20:53,Viego,false,1,0,0,14,0,8,0,15,2,0,34,0
08-03-2023,00:31:22,Graves,true,1,0,0,4,0,12,0,21,0,0,51,0
08-03-2023,00:26:42,LeeSin,true,5,0,0,20,0,14,0,19,3,0,51,0
07-03-2023,00:20:14,Gragas,true,2,0,0,2,0,3,0,20,0,0,31,0
07-03-2023,00:01:43,LeeSin,true,0,0,0,0,0,0,0,0,0,0,0,0
07-03-2023,00:02:10,LeeSin,true,0,0,0,0,0,0,0,0,0,0,0,0
07-03-2023,00:34:11,Gragas,true,9,0,0,19,0,7,0,16,2,0,40,0
07-03-2023,00:32:31,LeeSin,true,2,0,0,14,0,5,0,20,1,0,47,0
07-03-2023,00:23:23,Gragas,false,3,0,0,6,0,6,0,8,0,0,41,0
06-03-2023,00:24:37,Viego,true,1,0,0,0,0,2,0,7,0,0,36,0
06-03-2023,00:15:45,Gragas,true,2,0,0,1,0,0,0,5,0,0,23,0
05-03-2023,00:29:20,Gragas,false,3,0,0,11,0,4,0,21,0,0,44,0
03-03-2023,00:15:16,Evelynn,true,3,0,0,1,0,2,0,5,1,0,13,0
03-03-2023,00:33:58,LeeSin,false,6,0,0,9,0,6,1,13,4,0,54,0
03-03-2023,00:30:03,Gragas,true,2,0,0,9,0,12,0,30,4,0,23,0
02-03-2023,00:18:36,LeeSin,true,1,0,0,0,0,1,0,8,0,0,19,0
02-03-2023,00:23:57,LeeSin,false,3,0,0,2,0,4,0,9,0,0,16,0
02-03-2023,00:25:40,LeeSin,true,3,0,0,5,0,3,0,13,2,0,22,0
02-03-2023,00:01:46,Gragas,false,0,0,0,0,0,0,0,0,0,0,0,0
01-03-2023,00:24:19,Gragas,true,0,0,0,6,0,8,0,4,1,0,18,0
01-03-2023,00:15:37,Gragas,false,1,0,0,3,0,5,0,7,0,0,19,0
01-03-2023,00:30:38,Gragas,true,5,0,0,4,0,3,0,15,2,0,25,0
01-03-2023,00:33:35,Gragas,false,1,0,0,4,0,1,0,10,3,0,65,0
26-02-2023,00:26:07,Gragas,true,2,1,0,4,0,15,0,0,1,0,6,0
26-02-2023,00:39:09,LeeSin,false,6,0,0,4,0,2,0,33,0,0,68,0
