gameDuration,championName,win,allInPings,baitPings,basicPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings
00:15:45,KSante,true,0,0,0,4,0,0,0,2,0,0,5,0
00:32:26,KSante,false,1,0,0,4,0,11,2,13,0,0,20,0
00:25:01,KSante,false,0,0,0,4,0,6,4,3,0,0,9,0
00:15:23,KSante,true,0,0,0,7,0,6,0,7,0,0,2,0
00:26:33,KSante,true,0,0,0,6,0,7,4,8,0,1,17,0
00:32:33,KSante,true,0,0,0,13,0,3,1,5,0,0,16,0
00:30:24,KSante,false,0,0,0,8,0,4,0,6,0,0,16,0
00:20:45,KSante,true,0,0,0,1,0,1,1,5,0,0,2,0
00:15:15,KSante,true,0,0,0,0,0,0,0,0,0,1,3,0
00:25:39,KSante,true,0,0,0,0,0,4,6,7,0,0,3,0
00:31:22,KSante,false,1,0,0,0,0,5,2,5,0,0,7,0
00:20:05,KSante,true,0,0,0,3,0,3,1,2,0,0,9,0
00:21:32,KSante,false,0,0,0,3,0,2,0,5,0,0,4,0
00:28:26,Maokai,true,1,0,0,4,0,2,0,0,0,0,16,1
00:22:53,KSante,false,0,0,0,3,0,1,0,1,0,0,5,2
00:19:12,KogMaw,false,0,0,0,0,0,1,0,0,0,0,6,0
00:22:12,KSante,true,0,0,0,1,0,6,0,1,0,0,5,0
00:26:11,KSante,false,0,0,0,7,0,0,1,0,0,0,7,0
00:26:46,KSante,true,0,0,0,0,0,1,1,1,0,0,10,0
00:35:12,KSante,true,0,0,0,3,0,3,4,2,0,0,25,0
00:22:52,KSante,false,0,0,0,1,0,1,1,3,0,0,6,0
00:19:50,KSante,false,0,0,0,1,0,0,0,0,0,0,4,0
00:29:38,Azir,false,0,0,0,2,0,4,0,3,0,0,5,0
00:23:23,KSante,true,1,0,0,6,0,2,0,3,0,0,30,1
00:25:25,Amumu,true,0,0,0,4,0,0,1,2,0,0,6,2
00:28:16,KSante,true,0,0,0,6,0,5,1,6,1,0,6,0
00:33:50,KSante,true,0,0,0,6,0,2,0,0,0,0,31,0
00:27:59,KSante,true,0,0,0,7,0,1,3,3,0,0,17,0
00:19:05,KSante,false,0,0,0,3,0,4,3,17,0,0,0,0
00:37:08,KSante,true,0,0,0,7,0,3,1,0,0,0,20,0
00:24:43,KSante,true,1,0,0,8,0,4,0,8,0,0,3,0
00:28:07,KSante,true,0,0,0,5,0,1,1,4,0,0,10,0
00:16:13,KSante,true,0,0,0,1,0,3,0,1,0,0,2,1
00:30:58,KSante,false,0,0,0,2,0,0,1,7,0,0,10,0
00:01:48,KSante,false,0,0,0,0,0,0,0,1,0,0,0,0
00:20:58,KSante,true,0,0,0,0,0,5,0,5,0,0,6,0
00:34:07,KSante,false,0,0,0,8,0,1,1,12,0,0,12,1
00:25:34,KSante,true,0,0,0,4,0,4,0,5,0,0,13,0
00:16:04,KSante,true,0,0,0,0,0,3,0,1,0,0,7,0
00:33:40,KSante,true,1,0,0,5,0,0,1,4,0,0,8,0
00:29:42,KSante,true,0,0,0,3,0,2,1,1,0,0,8,0
